X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,min_scale_echelle,max_scale_echelle,CONCISCODE
-116.478626275182,52.3850065122448,930960,Littlehorn Creek,,,,,,River//Cours d'eau
-116.434737359074,52.3875065876254,930961,Sunkay Creek,,,,,,River//Cours d'eau
-116.420292938357,52.4711176756699,930962,Shankland Creek,,,,,,River//Cours d'eau
-116.418348505093,52.4883398840402,930963,Wapiabi Gap,,,,,,Valley//Vallée
-116.082237418551,52.8272288429943,930964,Blackstone River,,,,,,River//Cours d'eau
-116.014455102913,52.4905626457116,930965,Martin Creek,,,,,,River//Cours d'eau
-116.668904127979,52.5977843030275,930966,Mons Creek,,,,,,River//Cours d'eau
-116.713904157388,52.6341732426093,930967,Middle Mons Lake,,,,,,Lake//Lac
-116.703904207134,52.6272287474478,930968,Lower Mons Lake,,,,,,Lake//Lac
-116.588626356516,52.5994509702446,930969,Smith Creek,,,,,,River//Cours d'eau
-116.584181936276,52.6033398388528,930970,Blackstone Gap,,,,,,Valley//Vallée
-116.675015313179,52.6627842884181,930971,Chungo Gap,,,,,,Valley//Vallée
-116.550015114899,52.0833398691927,930972,Landslide Lake,,,,,,Lake//Lac
-116.330570737797,52.384728753677,930973,Bighorn Canyon,,,,,,Valley//Vallée
-116.500015057719,52.1530620529696,930974,Cline River Canyon,,,,,,Valley//Vallée
-116.128903977538,52.4847288270911,930975,Brazeau Mine Pit,,,,,,Lake//Lac
-116.664181739484,51.9963953748688,930976,Owen Creek,,,,,,River//Cours d'eau
-116.225015150592,52.3963954593083,930977,Tepee Creek,,,,,,River//Cours d'eau
-116.551959440991,52.0041732083025,930978,Corona Creek,,,,,,River//Cours d'eau
-116.270292923504,52.3355621068607,930979,Kidd Creek,,,,,,River//Cours d'eau
-116.433626142188,52.0166732338036,930980,Loudon Creek,,,,,,River//Cours d'eau
-116.730570913879,52.6486176022906,930981,Upper Mons Lake,,,,,,Lake//Lac
-116.604181913339,52.5950065478046,930982,George Creek,,,,,,River//Cours d'eau
-116.416681724799,52.1016732038526,930983,Whiterabbit Creek,,,,,,River//Cours d'eau
-116.003626128336,52.2991732825488,930984,Joyce River,,,,,,River//Cours d'eau
-116.024459114837,51.2380620733391,930985,Vista Lake,,,,,,Lake//Lac
-115.99473705562,51.8402843427561,930986,Indianhead Creek,,,,,,River//Cours d'eau
-116.093070377836,51.2636176572217,930987,Boom Lake,,,,,,Lake//Lac
-116.466714996717,51.8833065191228,930988,Porcupine Lake,,,,,,Lake//Lac
-116.39834825285,51.8886176203107,930989,Porcupine Creek,,,,,,River//Cours d'eau
-116.014736945646,51.2444510184223,930990,Boom Creek,,,,,,River//Cours d'eau
-115.935292500461,51.257506507725,930991,Altrude Creek,,,,,,River//Cours d'eau
-116.148070494478,51.7744510092296,930992,Clearwater Lake,,,,,,Lake//Lac
-116.120014922841,51.7886176872914,930993,Trident Lake,,,,,,Lake//Lac
-116.137514915983,51.7938954340886,930994,Martin Lake,,,,,,Lake//Lac
-116.116125967283,51.7983398574783,930995,Roaring Creek,,,,,,River//Cours d'eau
-116.048348223027,51.8275065433401,930996,Malloch Creek,,,,,,River//Cours d'eau
-116.354181666964,51.9286176569495,930997,Escarpment River,,,,,,River//Cours d'eau
-115.897514782142,51.6588954322129,930998,McConnell Creek,,,,,,River//Cours d'eau
-114.174180683933,50.0452844469288,930999,O'Donnel Creek,,,,,,River//Cours d'eau
-114.576403096802,50.4663955161843,931000,Wileman Creek,,,,,,River//Cours d'eau
-114.575569751132,50.3897288439988,931001,Zephyr Creek,,,,,,River//Cours d'eau
-114.585292010477,50.4036177439334,931002,Pack Trail Coulee,,,,,,Valley//Vallée
-114.541125238265,50.3983399995238,931003,Fir Creek,,,,,,River//Cours d'eau
-114.427791968874,50.3141732929391,931004,Devil's Bite,,,,,,Valley//Vallée
-114.642791877877,50.1088955008659,931005,Straight Creek,,,,,,River//Cours d'eau
-114.628625200018,50.1061177403019,931006,Lyall Creek,,,,,,River//Cours d'eau
-114.669180837812,50.2619510719637,931007,Lost Creek,,,,,,River//Cours d'eau
-114.655014161743,50.2658399371725,931008,Cummings Creek,,,,,,River//Cours d'eau
-115.088903224902,50.5794509954917,931009,West Elk Pass,,,,,,Valley//Vallée
-114.616125178953,50.0961177114408,931010,Pasque Creek,,,,,,River//Cours d'eau
-114.566125329003,50.615839999436,931011,North Coal Creek,,,,,,River//Cours d'eau
-114.496125365662,50.6225066433552,931012,Wolf Creek,,,,,,River//Cours d'eau
-115.131403262229,50.6063954589943,931013,Sarrail Creek,,,,,,River//Cours d'eau
-115.099458734769,50.6144510633443,931014,Fox Creek,,,,,,River//Cours d'eau
-115.046681054275,50.5766732375554,931015,East Elk Pass,,,,,,Valley//Vallée
-115.228625481021,50.6102844045332,931016,Lyautey Glacier,,,,,,Glacier//Glacier
-114.231958482393,50.3063955788111,931017,Meinsinger Creek,,,,,,River//Cours d'eau
-115.21862543227,50.5472287694752,931018,Mangin Glacier,,,,,,Glacier//Glacier
-114.659180856064,50.1161177617589,931019,Oyster Creek,,,,,,River//Cours d'eau
-114.116714010707,50.1333066807529,931020,Squaw Coulée,,,,,,Valley//Vallée
-114.092791836616,50.1816733640373,931021,Timber Coulée,,,,,,Valley//Vallée
-114.183347339406,50.2000066732593,931022,Chain Lakes Provincial Park,Chain Lakes,,,,,Conservation area//Zone de préservation
-114.250014069636,50.2500066700744,931023,Dirtywater Lake,,,,,,Lake//Lac
-114.250569653069,50.2663955344237,931024,Meinsinger Lake,,,,,,Lake//Lac
-114.209458451398,50.2463954831783,931025,Chain Lakes Reservoir,,,,,,Lake//Lac
-115.021958710733,50.5977844055567,931026,Little Highwood Pass,,,,,,Valley//Vallée
-114.987792138913,50.599451072809,931027,Highwood Pass,,,,,,Valley//Vallée
-114.971681023673,50.5855621763096,931028,Tom Trotter Creek,,,,,,River//Cours d'eau
-115.201681087339,50.5863954793234,931029,Aster Creek,,,,,,River//Cours d'eau
-115.200292206624,50.589451018668,931030,Fossil Falls,,,,,,Falls//Chute
-115.183314362622,50.6000065929013,931031,Hidden Lake,,,,,,Lake//Lac
-115.153347666544,50.5919510103794,931032,Rawson Lake,,,,,,Lake//Lac
-115.141403295155,50.6077843441844,931033,Rawson Creek,,,,,,River//Cours d'eau
-115.154181092235,50.6180621490768,931034,Upper Kananaskis Lake,,,,,,Lake//Lac
-114.159736266802,50.1986177989649,931035,Rice Creek,,,,,,River//Cours d'eau
-114.111402941769,50.2075066402879,931036,Big Jim Creek,,,,,,River//Cours d'eau
-114.088069644614,50.2000066835241,931037,Rickman Creek,,,,,,River//Cours d'eau
-114.02223622014,50.1422288872206,931038,McIntosh Creek,,,,,,River//Cours d'eau
-114.001125130519,50.1491733853134,931039,Johnson Creek,,,,,,River//Cours d'eau
-114.062791822795,50.1922288660124,931040,Mott Creek,,,,,,River//Cours d'eau
-114.592236381249,50.2836177153041,931041,Wilkinson Creek,,,,,,River//Cours d'eau
-114.703625372025,50.6147288841142,931042,Sheep River Falls,,,,,,Falls//Chute
-114.492514012982,49.9858399508001,931043,Shale Creek,,,,,,River//Cours d'eau
-114.588069679293,50.0516732565189,931044,Cache Creek,,,,,,River//Cours d'eau
-114.556403004367,50.0313955019722,931045,Honeymoon Creek,,,,,,River//Cours d'eau
-114.59195846004,50.0566733132177,931046,Beehive Creek,,,,,,River//Cours d'eau
-114.607791884574,50.0780621689921,931047,Soda Creek,,,,,,River//Cours d'eau
-114.607514107416,50.078339940798,931048,Slacker Creek,,,,,,River//Cours d'eau
-114.58390300799,50.2863955575976,931049,Salter Creek,,,,,,River//Cours d'eau
-114.562791922816,50.2816732795936,931050,Plateau Creek,,,,,,River//Cours d'eau
-114.450291927661,50.3052844438102,931051,Salt Creek,,,,,,River//Cours d'eau
-114.39251402494,49.9411177224063,931052,Livingstone River,,,,,,River//Cours d'eau
-114.904736479167,50.4533399106244,931053,Loomis Lake,,,,,,Lake//Lac
-114.823347514927,50.4650066121937,931054,Bishop Creek,,,,,,River//Cours d'eau
-114.785569850295,50.4669510506452,931055,Loomis Creek,,,,,,River//Cours d'eau
-114.81334756886,50.4902844184468,931056,Odlum Creek,,,,,,River//Cours d'eau
-114.838625394241,50.5136177081627,931057,Storm Creek,,,,,,River//Cours d'eau
-114.828625359496,50.5066733067306,931058,Picklejar Creek,,,,,,River//Cours d'eau
-114.943625373987,50.6036177166182,931059,Burns Lake,,,,,,Lake//Lac
-114.890014290689,50.6225065996938,931060,Burns Creek,,,,,,River//Cours d'eau
-114.889736514537,50.6225065993059,931061,Rae Creek,,,,,,River//Cours d'eau
-114.793347624122,50.5972288842227,931062,Cliff Creek,,,,,,River//Cours d'eau
-114.610847532641,50.4783399821723,931063,Head Creek,,,,,,River//Cours d'eau
-114.177236226193,50.0547289189947,931064,Lanthier Creek,,,,,,River//Cours d'eau
-114.175569571439,50.0847289313145,931065,Ward Creek,,,,,,River//Cours d'eau
-114.159736234258,50.0791733185255,931066,Raspberry Creek,,,,,,River//Cours d'eau
-114.094736153774,50.0550067047856,931067,Honey Coulée,,,,,,Valley//Vallée
-114.045847253363,49.9972289061622,931068,Dry Coulée,,,,,,Valley//Vallée
-114.73556989814,50.6038955166285,931069,Junction Creek,,,,,,River//Cours d'eau
-114.853347501934,50.3980621829515,931070,Weary Creek Gap,,,,,,Valley//Vallée
-114.813114220806,50.3733066170275,931071,Carnarvon Creek,,,,,,River//Cours d'eau
-114.056958393039,50.031117780407,931072,King Bolt Creek,,,,,,River//Cours d'eau
-114.039736184767,50.0375066422219,931073,Trail Coulée,,,,,,Valley//Vallée
-114.022236189331,50.0272289213362,931074,Wager Coulée,,,,,,Valley//Vallée
-114.006680636633,50.0700067234228,931075,Chandler Coulée,,,,,,Valley//Vallée
-114.028069585226,50.0816733196449,931076,North Lyndon Creek,,,,,,River//Cours d'eau
-114.233625166946,50.1125066325715,931077,Westrup Creek,,,,,,River//Cours d'eau
-114.180847327589,50.1077844417607,931078,Happy Valley,,,,,,Valley//Vallée
-114.1733472808,50.1033400271164,931079,Chaffen Creek,,,,,,River//Cours d'eau
-114.166125105126,50.1155622635604,931080,Langford Creek,,,,,,River//Cours d'eau
-114.166680689053,50.1166733412835,931081,Nelson Creek,,,,,,River//Cours d'eau
-114.857792017068,50.4141732966328,931082,Lake of the Horns,,,,,,Lake//Lac
-114.251958336395,49.8569511025398,931083,Bob Creek,,,,,,River//Cours d'eau
-114.400847324774,49.9802844348544,931084,White Creek,,,,,,River//Cours d'eau
-114.420814051184,50.0472066370914,931085,Speers Creek,,,,,,River//Cours d'eau
-114.433314059708,50.066706636754,931086,Ridge Creek,,,,,,River//Cours d'eau
-114.44362516431,50.1025066634651,931087,Livingstone Falls,,,,,,Falls//Chute
-114.446680791954,50.1405621875341,931088,Savanna Creek,,,,,,River//Cours d'eau
-114.436958450629,50.1319511183073,931089,Mean Creek,,,,,,River//Cours d'eau
-114.4650141275,50.1736177269641,931090,North Twin Creek,,,,,,River//Cours d'eau
-114.464180798106,50.1736177267143,931091,South Twin Creek,,,,,,River//Cours d'eau
-114.492236308335,50.2544510486952,931092,Sentinel Pass,,,,,,Valley//Vallée
-114.78529206342,50.4283399787714,931093,Muir Creek,,,,,,River//Cours d'eau
-114.714180897836,50.4050066058614,931094,Cat Creek,,,,,,River//Cours d'eau
-114.745569788295,50.416117737639,931095,McPhail Creek,,,,,,River//Cours d'eau
-114.748903111142,50.4183399475436,931096,Carnarvon Lake,,,,,,Lake//Lac
-114.678347494636,50.3825066517982,931097,Fitzsimmons Creek,,,,,,River//Cours d'eau
-114.655847521506,50.3780622334167,931098,Strawberry Creek,,,,,,River//Cours d'eau
-114.636125319599,50.3625066798299,931099,Baril Creek,,,,,,River//Cours d'eau
-114.648903119513,50.3794511107227,931100,Etherington Creek,,,,,,River//Cours d'eau
-114.429736298683,50.2336177500331,931101,Iron Lakes,,,,,,Lake//Lac
-114.398347413847,50.266117741968,931102,Corral Creek,,,,,,River//Cours d'eau
-114.38001408799,50.2491733116546,931103,Iron Creek,,,,,,River//Cours d'eau
-114.299458434991,50.2130622299417,931104,Timber Creek,,,,,,River//Cours d'eau
-114.160569543436,49.9805622374463,931105,Poole Creek,,,,,,River//Cours d'eau
-114.168069585685,49.9900066310352,931106,Lassie Creek,,,,,,River//Cours d'eau
-114.206125129887,50.0452844434046,931107,Breeding Valley,,,,,,Valley//Vallée
-114.174180683761,50.0455622230376,931108,Hawkeye Creek,,,,,,River//Cours d'eau
-114.251125152046,50.0669510731951,931109,Beagle Creek,,,,,,River//Cours d'eau
-114.240569654686,50.0769511048626,931110,Hunter Creek,,,,,,River//Cours d'eau
-114.235569597744,50.0802844202936,931111,Riley Creek,,,,,,River//Cours d'eau
-114.605014297499,50.7280622083854,931112,Link Creek,,,,,,River//Cours d'eau
-115.309458881696,50.7936176986788,931113,Mud Lake,,,,,,Lake//Lac
-115.462236685682,50.8258398676637,931114,White Man Creek,,,,,,River//Cours d'eau
-115.45779227164,50.8311177015545,931115,Currie Creek,,,,,,River//Cours d'eau
-115.438070054277,50.8027843548379,931116,Warre Creek,,,,,,River//Cours d'eau
-115.45168119557,50.8630621430487,931117,Bryant Creek,,,,,,River//Cours d'eau
-115.427792260976,50.850284352875,931118,Watridge Lake,,,,,,Lake//Lac
-115.398625575802,50.8411176497588,931119,Shark Lake,,,,,,Lake//Lac
-115.346125588139,50.8066732286942,931120,Commonwealth Lake,,,,,,Lake//Lac
-115.340570069189,50.8311177150392,931121,Commonwealth Creek,,,,,,River//Cours d'eau
-115.393347748012,50.8641732500137,931122,Watridge Creek,,,,,,River//Cours d'eau
-115.364181153144,50.8744510597866,931123,Smuts Creek,,,,,,River//Cours d'eau
-115.346681159683,50.8511176859744,931124,Rummel Creek,,,,,,River//Cours d'eau
-115.355014458945,50.8866732226033,931125,Buller Creek,,,,,,River//Cours d'eau
-115.559181308016,51.1652843208632,931126,Spray River,,,,,,River//Cours d'eau
-115.268070093124,51.0427844285815,931127,Pigeon Creek,,,,,,River//Cours d'eau
-115.007236499242,50.6397287950238,931128,Elbow Lake,,,,,,Lake//Lac
-114.996403228991,50.6661177111366,931129,Edworthy Falls,,,,,,Falls//Chute
-114.973347622498,50.6552843595861,931130,Lake Rae,,,,,,Lake//Lac
-114.986681058942,50.6727844328246,931131,Piper Creek,,,,,,River//Cours d'eau
-115.125847683271,50.7161176803892,931132,King Creek,,,,,,River//Cours d'eau
-115.136681386182,50.741284601333,931133,Hood Creek,,,,,,River//Cours d'eau
-114.978903251819,50.7222288586317,931134,Talus Lake,,,,,,Lake//Lac
-115.535570064411,50.8563954135641,931135,Owl Creek,,,,,,River//Cours d'eau
-115.532792302258,50.8619510234028,931136,Owl Lake,,,,,,Lake//Lac
-115.556125607782,50.878339911482,931137,Marvel Lake,,,,,,Lake//Lac
-115.309736637525,50.8077843425827,931138,Burstall Creek,,,,,,River//Cours d'eau
-115.276403317001,50.8113955168782,931139,Chester Creek,,,,,,River//Cours d'eau
-114.658625390539,50.7616732960435,931140,Muskeg Creek,,,,,,River//Cours d'eau
-114.88918112348,50.8783399870906,931141,Trail Creek,,,,,,River//Cours d'eau
-114.843347672249,50.8019510932351,931142,Forgetmenot Pond,,,,,,Lake//Lac
-114.841403237946,50.8038955224364,931143,Ford Creek,,,,,,River//Cours d'eau
-114.796958787464,50.8533399581984,931144,Rainy Creek,,,,,,River//Cours d'eau
-114.790569935172,50.8636177656593,931145,Powderface Creek,,,,,,River//Cours d'eau
-115.216403248077,50.662228823522,931146,Invincible Lake,,,,,,Lake//Lac
-115.514181211225,50.8858398709346,931147,Marvel Creek,,,,,,River//Cours d'eau
-115.136958803221,50.6561176646054,931148,Lower Kananaskis Lake,,,,,,Lake//Lac
-114.86668105388,50.9166733168921,931149,Moose Mountain Creek,,,,,,River//Cours d'eau
-114.795847695141,50.9008399556104,931150,Moose Dome Creek,,,,,,River//Cours d'eau
-115.205569990202,50.7091732633912,931151,Warspite Creek,,,,,,River//Cours d'eau
-115.141403315084,50.6811177030464,931152,Gypsum Creek,,,,,,River//Cours d'eau
-115.176958766457,50.6936177168572,931153,Blackshale Creek,,,,,,River//Cours d'eau
-115.254736577669,50.746117672595,931154,Murray Creek,,,,,,River//Cours d'eau
-115.24279218959,50.7408399245616,931155,James Walker Creek,,,,,,River//Cours d'eau
-115.285570005071,50.7763954572687,931156,French Creek,,,,,,River//Cours d'eau
-115.282514464346,50.7736176950908,931157,Headwall Creek,,,,,,River//Cours d'eau
-115.141958802294,50.7463954665418,931158,Ripple Rock Creek,,,,,,River//Cours d'eau
-115.192792250566,50.9233399628301,931159,North Ribbon Creek,,,,,,River//Cours d'eau
-115.152792205036,50.8961177185246,931160,Evan-Thomas Creek,,,,,,River//Cours d'eau
-115.141714443859,50.9156066142921,931161,Kananaskis Village,,,,,,Unincorporated area//Lieu non organisé
-115.200014458664,50.933306611396,931162,Kovach,,,,,,Unincorporated area//Lieu non organisé
-115.144458846268,50.9480621364228,931163,Troll Falls,,,,,,Falls//Chute
-115.127236617145,50.9236177463585,931164,Flat Creek,,,,,,River//Cours d'eau
-115.135570077156,50.9325065818532,931165,Kovach Pond,,,,,,Lake//Lac
-115.133314444841,50.9333066185318,931166,Ribbon Creek,,,,,,River//Cours d'eau
-115.135570081517,50.9475065907717,931167,Marmot Creek,,,,,,River//Cours d'eau
-115.118347791309,50.9630621483556,931168,Lorette Creek,,,,,,River//Cours d'eau
-115.075014438091,50.9991733168984,931169,Indian Creek,,,,,,River//Cours d'eau
-115.074181108196,50.9991733170208,931170,O'Shaughnessy Falls,,,,,,Falls//Chute
-115.339458870855,50.9116732004659,931171,Spray Lakes Reservoir,,,,,,Lake//Lac
-115.321958927862,50.9755621368568,931172,Spurling Creek,,,,,,River//Cours d'eau
-115.429736672143,50.7511177097029,931173,Leman Lake,,,,,,Lake//Lac
-115.419736641135,50.7750065552771,931174,Leval Creek,,,,,,River//Cours d'eau
-115.389458842817,50.7130621163794,931175,Belgium Lake,,,,,,Lake//Lac
-115.151403280698,50.7633399034366,931176,Grizzly Creek,,,,,,River//Cours d'eau
-115.55834783013,50.9205621582075,931177,Allenby Creek,,,,,,River//Cours d'eau
-115.546125580237,50.9136176687053,931178,Mercer Creek,,,,,,River//Cours d'eau
-115.123069980438,50.6330621561649,931179,Boulton Creek,,,,,,River//Cours d'eau
-115.119458723805,50.665006597096,931180,Elkwoods Fen,,,,,,Low vegetation//Végétation basse
-115.106958791869,50.6569510864189,931181,Marl Lake,,,,,,Lake//Lac
-115.090292125089,50.6650066011169,931182,Elpoca Creek,,,,,,River//Cours d'eau
-115.094736555209,50.674728848947,931183,Spotted Wolf Creek,,,,,,River//Cours d'eau
-115.096125432462,50.6783399456149,931184,Opal Creek,,,,,,River//Cours d'eau
-115.109736563133,50.6852843465016,931185,Rockwall Lake,,,,,,Lake//Lac
-115.105847677416,50.680839915098,931186,Sparrow's Egg Lake,,,,,,Lake//Lac
-115.136403260564,50.6936177208572,931187,Kent Creek,,,,,,River//Cours d'eau
-115.121125482881,50.7097288308805,931188,Pocaterra Creek,,,,,,River//Cours d'eau
-115.11334765679,50.6919510657558,931189,Rockwall Fen,,,,,,Low vegetation//Végétation basse
-115.105847691387,50.6933399426163,931190,Sounding Lake,,,,,,Lake//Lac
-115.076681088541,50.6750066274216,931191,Opal Falls,,,,,,Falls//Chute
-115.011125443991,50.6333399445705,931192,Elbow Pass,,,,,,Valley//Vallée
-115.276958814145,50.6308399285878,931193,Three Isle Lake,,,,,,Lake//Lac
-115.286681076708,50.638895439388,931194,South Kananaskis Pass,,,,,,Valley//Vallée
-115.605014488235,50.865006559757,931195,Lake Gloria,,,,,,Lake//Lac
-115.592236694503,50.8647287794735,931196,Lake Terrapin,,,,,,Lake//Lac
-115.227236600518,50.6325065863962,931197,Three Isle Creek,,,,,,River//Cours d'eau
-114.921681091755,50.79250660156,931198,Shoulder Creek,,,,,,River//Cours d'eau
-114.908625437856,50.7958400025567,931199,Nihahi Creek,,,,,,River//Cours d'eau
